,price
14901,242000
14902,530000
14903,620047
14904,444900
14905,349000
14906,445000
14907,555000
14908,269950
14909,249000
14910,580000
14911,425000
14912,274950
14913,250000
14914,632500
14915,268000
14916,213500
14917,1100000
14918,585000
14919,457000
14920,433000
14921,511555
14922,955990
14923,600000
14924,670000
14925,345000
14926,447000
14927,299950
14928,449950
14929,346000
14930,525000
14931,416000
14932,544300
14933,279475
14934,710000
14935,1500000
14936,265000
14937,1475000
14938,960000
14939,219000
14940,455000
14941,441000
14942,475000
14943,462500
14944,336500
14945,645000
14946,360000
14947,280000
14948,570000
14949,519990
14950,244900
14951,681716
14952,960000
14953,980000
14954,575000
14955,650000
14956,685100
14957,690700
14958,459000
14959,475000
14960,723000
14961,405000
14962,288250
14963,2250000
14964,415000
14965,328500
14966,420550
14967,370000
14968,371000
14969,205000
14970,530000
14971,280000
14972,537000
14973,399900
14974,250000
14975,840000
14976,305000
14977,217000
14978,580000
14979,269500
14980,790000
14981,475580
14982,530000
14983,260000
14984,590000
14985,440000
14986,325000
14987,510000
14988,510000
14989,505000
14990,855000
14991,255000
14992,995000
14993,169000
14994,449990
14995,530000
14996,275000
14997,368000
14998,90000
14999,455000
15000,280000
15001,1440000
15002,825000
15003,610000
15004,310000
15005,358000
15006,258000
15007,175000
15008,970500
15009,292500
15010,315000
15011,589000
15012,225000
15013,425000
15014,275000
15015,349950
15016,325000
15017,320000
15018,432000
15019,455000
15020,515000
15021,600600
15022,339900
15023,325000
15024,280000
15025,718500
15026,890000
15027,442573
15028,187000
15029,452000
15030,622500
15031,470000
15032,403000
15033,570000
15034,385200
15035,685000
15036,424000
15037,233000
15038,203000
15039,415500
15040,1046250
15041,359000
15042,358000
15043,510000
15044,1200000
15045,710000
15046,329900
15047,318500
15048,1234570
15049,449950
15050,399000
15051,374990
15052,285000
15053,300000
15054,400000
15055,637500
15056,1100000
15057,430000
15058,585000
15059,490000
15060,410000
15061,448000
15062,435000
15063,487000
15064,230000
15065,279000
15066,308000
15067,650000
15068,500007
15069,739999
15070,885000
15071,340000
15072,225000
15073,629950
15074,525000
15075,783500
15076,660000
15077,495500
15078,207500
15079,600000
15080,695000
15081,359000
15082,460000
15083,755000
15084,500000
15085,695000
15086,362000
15087,455800
15088,369500
15089,350000
15090,450000
15091,515000
15092,420000
15093,549995
15094,424000
15095,855000
15096,438500
15097,378000
15098,503000
15099,280000
15100,760000
15101,384950
15102,2500000
15103,249000
15104,1000750
15105,875000
15106,601000
15107,679000
15108,698000
15109,535000
15110,205000
15111,645000
15112,1060000
15113,615000
15114,415000
15115,962000
15116,230000
15117,625000
15118,520000
15119,275053
15120,646000
15121,518000
15122,420000
15123,1465000
15124,353000
15125,594000
15126,1563100
15127,490000
15128,405000
15129,962000
15130,352500
15131,246000
15132,401000
15133,434900
15134,239000
15135,403000
15136,459950
15137,2250000
15138,248000
15139,347500
15140,682000
15141,535000
15142,120000
15143,709000
15144,192000
15145,420000
15146,690000
15147,1010000
15148,270000
15149,950000
15150,215000
15151,490000
15152,410000
15153,610000
15154,775000
15155,435000
15156,499000
15157,439500
15158,427500
15159,550000
15160,504975
15161,229950
15162,570000
15163,390000
15164,1165000
15165,354000
15166,225000
15167,220000
15168,299000
15169,586000
15170,613000
15171,808250
15172,900000
15173,485000
15174,350000
15175,265000
15176,355000
15177,445000
15178,510000
15179,338800
15180,765000
15181,425000
15182,477590
15183,605000
15184,450000
15185,175000
15186,679990
15187,286000
15188,450000
15189,338000
15190,268450
15191,775000
15192,143000
15193,1165000
15194,1355000
15195,2400000
15196,330000
15197,499950
15198,305000
15199,782000
15200,475000
15201,995000
15202,265000
15203,345000
15204,249950
15205,245000
15206,336000
15207,271900
15208,619500
15209,520000
15210,680000
15211,405000
15212,406650
15213,630500
15214,550000
15215,460458
15216,350000
15217,653450
15218,670000
15219,380000
15220,415000
15221,575000
15222,395000
15223,449250
15224,240000
15225,700000
15226,284000
15227,231000
15228,328000
15229,515000
15230,865000
15231,224500
15232,450000
15233,1100000
15234,1550000
15235,255000
15236,355000
15237,294700
15238,310000
15239,340000
15240,840000
15241,330000
15242,355000
15243,345000
15244,759600
15245,1440000
15246,419995
15247,557000
15248,229950
15249,300000
15250,449000
15251,750000
15252,375000
15253,585000
15254,397380
15255,375000
15256,354000
15257,252750
15258,459000
15259,185000
15260,650000
15261,390000
15262,392500
15263,695000
15264,715000
15265,397950
15266,339000
15267,732000
15268,363000
15269,480000
15270,295000
15271,519000
15272,545000
15273,569950
15274,204995
15275,165000
15276,314900
15277,798000
15278,345000
15279,576250
15280,315000
15281,294000
15282,445000
15283,270000
15284,439950
15285,325000
15286,1025000
15287,250000
15288,310000
15289,141800
15290,775000
15291,1078000
15292,815000
15293,1050000
15294,265000
15295,430000
15296,290500
15297,780000
15298,415000
15299,245000
15300,322200
15301,358500
15302,430000
15303,398000
15304,450000
15305,470000
15306,533380
15307,525000
15308,675000
15309,706000
15310,685000
15311,594000
15312,610000
15313,210000
15314,460000
15315,365000
15316,589500
15317,310000
15318,2200000
15319,600000
15320,675000
15321,369000
15322,235000
15323,245000
15324,1335000
15325,260000
15326,530000
15327,450000
15328,360500
15329,875000
15330,664000
15331,625000
15332,406430
15333,699000
15334,577000
15335,460000
15336,589000
15337,205425
15338,360000
15339,744500
15340,355000
15341,1660000
15342,589000
15343,333000
15344,475000
15345,459500
15346,530000
15347,415000
15348,840000
15349,399000
15350,415000
15351,325000
15352,432500
15353,519000
15354,319000
15355,477000
15356,512000
15357,449000
15358,510000
15359,750000
15360,435000
15361,500000
15362,660000
15363,775000
15364,531000
15365,1850000
15366,655000
15367,549000
15368,275000
15369,875000
15370,595000
15371,1015000
15372,280000
15373,429000
15374,570000
15375,445000
15376,842500
15377,500000
15378,787888
15379,258900
15380,263500
15381,435000
15382,543000
15383,550000
15384,275000
15385,403000
15386,520000
15387,300000
15388,360000
15389,345000
15390,337000
15391,586500
15392,270000
15393,510000
15394,525000
15395,1865000
15396,400000
15397,708000
15398,315000
15399,272000
15400,765000
15401,600000
15402,698000
15403,286000
15404,345000
15405,500000
15406,747000
15407,412000
15408,210000
15409,299000
15410,820000
15411,330000
15412,800000
15413,275000
15414,418000
15415,912000
15416,545800
15417,1325000
15418,567000
15419,445000
15420,285000
15421,885000
15422,414050
15423,576000
15424,625000
15425,385000
15426,280000
15427,396000
15428,918000
15429,1898000
15430,959000
15431,204000
15432,213000
15433,577000
15434,1038000
15435,460000
15436,632500
15437,325000
15438,660000
15439,335000
15440,424000
15441,162950
15442,870000
15443,246000
15444,180000
15445,330000
15446,332000
15447,582000
15448,383000
15449,449950
15450,630000
15451,585000
15452,306000
15453,425000
15454,238000
15455,452000
15456,400000
15457,361500
15458,178500
15459,792500
15460,380000
15461,376000
15462,775000
15463,465000
15464,409124
15465,397000
15466,385000
15467,500000
15468,540000
15469,670000
15470,340000
15471,625000
15472,291000
15473,450000
15474,420250
15475,801000
15476,512500
15477,1079000
15478,187000
15479,475000
15480,952000
15481,165000
15482,365000
15483,321000
15484,285000
15485,316750
15486,661000
15487,799000
15488,775000
15489,539000
15490,589900
15491,275000
15492,615000
15493,265000
15494,715000
15495,201000
15496,517000
15497,1035000
15498,350000
15499,359500
15500,399000
15501,850000
15502,910000
15503,2250000
15504,699999
15505,583000
15506,382500
15507,435000
15508,420000
15509,622200
15510,600000
15511,1135000
15512,209995
15513,334000
15514,205000
15515,500000
15516,230000
15517,667750
15518,375000
15519,255000
15520,450000
15521,625000
15522,603000
15523,435000
15524,175000
15525,545000
15526,152000
15527,539500
15528,935000
15529,475000
15530,225000
15531,199500
15532,830000
15533,1375000
15534,525000
15535,1052000
15536,330000
15537,660000
15538,410000
15539,1950000
15540,355000
15541,322500
15542,1350000
15543,249000
15544,415000
15545,830000
15546,477500
15547,394000
15548,289000
15549,591000
15550,736500
15551,870515
15552,720000
15553,530000
15554,905000
15555,710000
15556,760000
15557,164808
15558,245000
15559,1225000
15560,323000
15561,505000
15562,529999
15563,353000
15564,632000
15565,263000
15566,355000
15567,1450000
15568,352000
15569,518000
15570,275000
15571,579000
15572,194990
15573,555000
15574,552500
15575,230000
15576,310000
15577,219000
15578,588500
15579,346900
15580,359000
15581,430000
15582,250000
15583,265000
15584,182500
15585,595000
15586,655000
15587,330000
15588,770000
15589,461000
15590,715000
15591,304700
15592,139000
15593,250000
15594,253000
15595,1250000
15596,1785000
15597,620000
15598,631625
15599,375000
15600,980000
15601,292000
15602,957000
15603,445000
15604,315000
15605,490000
15606,550000
15607,300000
15608,295000
15609,419500
15610,386500
15611,614950
15612,649500
15613,310000
15614,304000
15615,415000
15616,600000
15617,1735000
15618,287500
15619,819000
15620,500000
15621,280000
15622,285000
15623,330000
15624,870000
15625,278000
15626,759900
15627,277000
15628,600000
15629,525000
15630,725000
15631,921000
15632,300000
15633,489950
15634,257000
15635,579000
15636,350000
15637,272500
15638,425000
15639,480000
15640,665000
15641,485000
15642,620000
15643,167000
15644,841000
15645,490500
15646,277950
15647,244000
15648,530000
15649,420000
15650,260000
15651,580000
15652,763000
15653,720000
15654,375000
15655,225000
15656,880000
15657,307550
15658,525000
15659,476800
15660,530000
15661,319000
15662,719000
15663,599000
15664,330000
15665,449000
15666,625000
15667,465000
15668,379600
15669,454900
15670,475000
15671,790000
15672,194000
15673,739000
15674,510000
15675,530000
15676,673200
15677,262000
15678,439500
15679,585000
15680,660000
15681,260000
15682,800000
15683,245000
15684,490000
15685,589950
15686,302000
15687,508000
15688,275500
15689,225000
15690,300000
15691,340000
15692,695000
15693,199950
15694,509000
15695,700000
15696,299000
15697,390000
15698,420000
15699,475000
15700,150000
15701,535000
15702,459000
15703,355000
15704,857500
15705,325000
15706,292500
15707,569950
15708,859000
15709,475000
15710,510000
15711,248500
15712,361810
15713,517000
15714,360000
15715,196000
15716,350000
15717,524950
15718,665000
15719,328000
15720,548000
15721,625000
15722,632925
15723,310000
15724,225000
15725,1450000
15726,935000
15727,550000
15728,1370000
15729,423000
15730,785000
15731,490000
15732,275000
15733,855000
15734,822500
15735,600000
15736,700000
15737,339000
15738,576000
15739,435000
15740,380000
15741,795000
15742,357823
15743,920000
15744,681000
15745,379500
15746,600000
15747,397000
15748,269950
15749,210000
15750,473000
15751,309000
15752,515055
15753,970000
15754,287653
15755,440000
15756,651100
15757,338000
15758,181000
15759,1200000
15760,961000
15761,425000
15762,230000
15763,353000
15764,674950
15765,879000
15766,341000
15767,221000
15768,268500
15769,490000
15770,405000
15771,654300
15772,256750
15773,492000
15774,602000
15775,337500
15776,335000
15777,225000
15778,424500
15779,878000
15780,272000
15781,635000
15782,445000
15783,545000
15784,1280000
15785,344950
15786,690000
15787,475300
15788,514000
15789,482500
15790,372000
15791,247300
15792,220000
15793,712500
15794,170000
15795,539000
15796,920000
15797,375000
15798,435000
15799,790000
15800,320000
15801,825000
15802,548050
15803,1065000
15804,598800
15805,492000
15806,675000
15807,225000
15808,317000
15809,925000
15810,630000
15811,715000
15812,265000
15813,500000
15814,515000
15815,375000
15816,465000
15817,357000
15818,284000
15819,375000
15820,740000
15821,485000
15822,640000
15823,710000
15824,260000
15825,147500
15826,575000
15827,500000
15828,615000
15829,968000
15830,557000
15831,1305000
15832,640000
15833,325000
15834,749000
15835,390000
15836,350000
15837,500000
15838,225000
15839,379000
15840,799000
15841,450000
15842,411500
15843,510000
15844,1050000
15845,312620
15846,150000
15847,268000
15848,580000
15849,338995
15850,575000
15851,310000
15852,330000
15853,1550000
15854,958000
15855,510000
15856,451000
15857,194000
15858,353000
15859,935000
15860,350000
15861,628000
15862,1535000
15863,575000
15864,679000
15865,480000
15866,650000
15867,710000
15868,425000
15869,425000
15870,155000
15871,1325000
15872,545000
15873,1295000
15874,820000
15875,623000
15876,310000
15877,432000
15878,827000
15879,599000
15880,805000
15881,405000
15882,587500
15883,445000
15884,645000
15885,1088000
15886,340000
15887,427000
15888,418500
15889,227950
15890,305000
15891,980000
15892,417250
15893,296500
15894,850000
15895,335000
15896,465000
15897,215000
15898,249500
15899,760000
15900,850000
15901,100000
15902,630000
15903,392000
15904,732500
15905,579000
15906,639500
15907,279000
15908,295000
15909,244500
15910,350000
15911,420000
15912,1691000
15913,319502
15914,330000
15915,441750
15916,235000
15917,275000
15918,299000
15919,434975
15920,300000
15921,1175000
15922,370000
15923,380000
15924,550700
15925,390000
15926,900000
15927,300000
15928,436110
15929,425000
15930,499000
15931,345000
15932,900000
15933,813000
15934,405100
15935,565000
15936,100000
15937,292500
15938,202000
15939,279500
15940,627000
15941,770000
15942,200000
15943,270000
15944,499000
15945,249000
15946,415000
15947,305000
15948,464000
15949,460000
15950,1680000
15951,157500
15952,510000
15953,649000
15954,625000
15955,749000
15956,505000
15957,260000
15958,199000
15959,255000
15960,710500
15961,545000
15962,469000
15963,699000
15964,410000
15965,872500
15966,311000
15967,1080000
15968,183500
15969,315000
15970,390000
15971,840000
15972,286950
15973,1045000
15974,665000
15975,575000
15976,695000
15977,635000
15978,230000
15979,465500
15980,640000
15981,440500
15982,366750
15983,248500
15984,295000
15985,299950
15986,450000
15987,945800
15988,519000
15989,502000
15990,378000
15991,269950
15992,580000
15993,330000
15994,608000
15995,690000
15996,525000
15997,252000
15998,205000
15999,394000
16000,500000
16001,430000
16002,750000
16003,589000
16004,963990
16005,562500
16006,925000
16007,165000
16008,1142000
16009,914154
16010,335000
16011,365000
16012,232000
16013,378000
16014,465000
16015,585000
16016,539950
16017,335000
16018,446500
16019,580000
16020,610000
16021,555000
16022,514500
16023,470000
16024,472000
16025,300000
16026,810000
16027,397000
16028,990000
16029,584999
16030,775000
16031,327000
16032,495000
16033,930000
16034,425000
16035,675000
16036,635000
16037,325000
16038,615000
16039,268500
16040,325000
